COLLECTION_TIME,MESSAGE_ID,MESSAGE_TYPE,SYMBOL,PRICE,SIZE,TRADE_ID,TRADE_FLAGS
2022-08-01 13:18:42.396890880,244433,T,SPY,409.170000,100,18685253,EXTENDED_HOURS
2022-08-01 13:19:52.738202880,248890,T,SPY,409.070000,100,19127856,EXTENDED_HOURS
2022-08-01 13:19:52.738856960,248891,T,SPY,409.070000,200,19127865,EXTENDED_HOURS
2022-08-01 13:30:00.315073024,342586,T,SPY,409.170000,7,25037432,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:00.318130944,342604,T,SPY,409.170000,3,25039337,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:00.787931904,356063,T,SPY,409.155000,1,25440768,REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:00.787942912,356084,T,SPY,409.155000,10,25441307,REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:00.927089920,362656,T,SPY,409.170000,28,25668238,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:00.927109120,362658,T,SPY,409.170000,23,25668268,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:00.953818112,364063,T,SPY,409.180000,12,25712522,REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:00.953819904,364065,T,SPY,409.180000,7,25712554,REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:00.953821952,364069,T,SPY,409.190000,81,25712605,REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:00.966792960,364811,T,SPY,409.180000,100,25734071,REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:01.172510976,378173,T,SPY,409.210000,100,26141490,REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:01.658967040,397167,T,SPY,409.295000,100,26807326,REGULAR_HOURS
2022-08-01 13:30:01.701900032,398782,T,SPY,409.280000,900,26861442,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:01.799013120,401474,T,SPY,409.270000,600,26965077,REGULAR_HOURS
2022-08-01 13:30:01.799013888,401475,T,SPY,409.270000,800,26965098,REGULAR_HOURS
2022-08-01 13:30:01.799014912,401477,T,SPY,409.270000,100,26965127,REGULAR_HOURS
2022-08-01 13:30:01.820688896,402329,T,SPY,409.290000,200,26994971,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:01.820690944,402333,T,SPY,409.290000,100,26995010,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:01.835956992,402813,T,SPY,409.275000,100,27014447,REGULAR_HOURS
2022-08-01 13:30:02.025671936,410812,T,SPY,409.250000,100,27323194,REGULAR_HOURS
2022-08-01 13:30:02.025693952,410814,T,SPY,409.240000,100,27323228,REGULAR_HOURS
2022-08-01 13:30:02.425934080,422015,T,SPY,409.290000,100,27782276,REGULAR_HOURS
2022-08-01 13:30:02.560206080,425234,T,SPY,409.280000,10,27911326,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:02.758437888,429748,T,SPY,409.220000,200,28084781,REGULAR_HOURS
2022-08-01 13:30:02.918871040,432232,T,SPY,409.250000,100,28187242,REGULAR_HOURS
2022-08-01 13:30:03.004537088,433529,T,SPY,409.290000,61,28252901,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:03.126366976,439094,T,SPY,409.240000,100,28499391,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:03.327986944,444265,T,SPY,409.250000,99,28707914,REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:03.941131008,458496,T,SPY,409.270000,200,29248985,REGULAR_HOURS
2022-08-01 13:30:04.452667904,469231,T,SPY,409.260000,100,29795904,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:04.513598976,470317,T,SPY,409.240000,89,29840026,REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:05.044953088,480246,T,SPY,409.290000,100,30277177,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:06.549102080,501304,T,SPY,409.255000,100,31296985,REGULAR_HOURS
2022-08-01 13:30:06.549773056,501332,T,SPY,409.255000,100,31297633,REGULAR_HOURS
2022-08-01 13:30:06.689804032,503011,T,SPY,409.250000,200,31367867,REGULAR_HOURS
2022-08-01 13:30:10.708833024,545718,T,SPY,409.330000,100,33268711,REGULAR_HOURS
2022-08-01 13:30:10.708944896,545719,T,SPY,409.320000,100,33268725,REGULAR_HOURS
2022-08-01 13:30:13.817814016,571555,T,SPY,409.320000,126,34435328,REGULAR_HOURS
2022-08-01 13:30:16.754972928,594780,T,SPY,409.450000,100,35438801,REGULAR_HOURS
2022-08-01 13:30:17.805938944,601081,T,SPY,409.460000,100,35690803,REGULAR_HOURS
2022-08-01 13:30:19.363130880,612143,T,SPY,409.420000,100,36211944,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:21.942002944,630962,T,SPY,409.520000,3,37041301,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:21.942049024,630964,T,SPY,409.520000,1,37041345,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:23.982195968,646823,T,SPY,409.480000,100,37774813,REGULAR_HOURS
2022-08-01 13:30:24.950718976,653776,T,SPY,409.485000,200,38065627,REGULAR_HOURS
2022-08-01 13:30:24.955862016,653818,T,SPY,409.490000,30,38067739,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:25.474316032,658061,T,SPY,409.450000,300,38251936,REGULAR_HOURS
2022-08-01 13:30:25.537699072,659173,T,SPY,409.410000,6,38302394,REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:25.556879872,659427,T,SPY,409.410000,100,38313426,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:25.556884992,659430,T,SPY,409.410000,294,38313472,REGULAR_HOURS
2022-08-01 13:30:25.556884992,659431,T,SPY,409.410000,100,38313490,REGULAR_HOURS
2022-08-01 13:30:26.410507008,666284,T,SPY,409.420000,3,38628719,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:26.410918912,666302,T,SPY,409.420000,2,38630388,REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:27.326821120,673967,T,SPY,409.510000,100,38971476,REGULAR_HOURS
2022-08-01 13:30:30.017648128,694609,T,SPY,409.530000,100,39924507,REGULAR_HOURS
2022-08-01 13:30:30.131958016,695741,T,SPY,409.480000,100,39970279,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:37.176286976,760825,T,SPY,409.490000,200,42833855,REGULAR_HOURS
2022-08-01 13:30:44.400698112,822955,T,SPY,409.400000,300,45566438,REGULAR_HOURS
2022-08-01 13:30:49.438167040,856879,T,SPY,409.390000,100,47081839,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:51.016113920,870742,T,SPY,409.500000,500,47702087,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:51.016128000,870743,T,SPY,409.500000,500,47702114,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:51.016135936,870744,T,SPY,409.500000,500,47702126,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:51.016161024,870747,T,SPY,409.500000,500,47702154,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:51.016161024,870748,T,SPY,409.500000,500,47702174,INTERMARKET_SWEEP|REGULAR_HOURS|TRADE_THROUGH_EXEMPT
2022-08-01 13:30:51.030269952,871238,T,SPY,409.510000,500,47731661,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:51.030362112,871239,T,SPY,409.510000,500,47731704,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:51.430465024,875624,T,SPY,409.580000,5,47925557,REGULAR_HOURS|ODD_LOT
2022-08-01 13:30:51.599003904,880130,T,SPY,409.610000,100,48119307,REGULAR_HOURS
2022-08-01 13:30:52.218902016,884861,T,SPY,409.620000,200,48326377,REGULAR_HOURS
2022-08-01 13:30:53.674155008,895980,T,SPY,409.600000,100,48832860,REGULAR_HOURS
2022-08-01 13:30:55.232764928,909844,T,SPY,409.530000,100,49431882,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:55.232784896,909845,T,SPY,409.520000,200,49431889,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:55.439272960,911011,T,SPY,409.570000,500,49486213,REGULAR_HOURS
2022-08-01 13:30:56.414843904,916614,T,SPY,409.550000,100,49718785,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:30:59.517547008,940245,T,SPY,409.460000,100,50759896,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:00.104176128,946677,T,SPY,409.470000,100,51050439,REGULAR_HOURS
2022-08-01 13:31:01.206007040,960932,T,SPY,409.500000,100,51624026,REGULAR_HOURS
2022-08-01 13:31:01.416058112,963817,T,SPY,409.440000,100,51741171,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:01.417871104,963879,T,SPY,409.440000,200,51743757,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:03.047494912,980980,T,SPY,409.350000,61,52395509,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:03.076608000,981322,T,SPY,409.350000,100,52412083,REGULAR_HOURS
2022-08-01 13:31:03.076609024,981323,T,SPY,409.350000,200,52412144,REGULAR_HOURS
2022-08-01 13:31:03.548146944,988868,T,SPY,409.270000,41,52694855,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:03.651422976,989812,T,SPY,409.270000,100,52728443,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:03.748474880,991122,T,SPY,409.280000,40,52779841,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:03.750034944,991130,T,SPY,409.280000,60,52780406,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:03.755780096,991158,T,SPY,409.290000,1,52782383,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:04.106980096,994319,T,SPY,409.285000,100,52902780,REGULAR_HOURS
2022-08-01 13:31:04.364008960,997082,T,SPY,409.300000,100,53000275,REGULAR_HOURS
2022-08-01 13:31:04.521501952,998113,T,SPY,409.320000,100,53038203,REGULAR_HOURS
2022-08-01 13:31:04.537310976,998322,T,SPY,409.310000,58,53045248,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:04.937822976,1002654,T,SPY,409.370000,100,53224359,REGULAR_HOURS
2022-08-01 13:31:05.314899968,1006056,T,SPY,409.330000,100,53365831,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:05.385022976,1007009,T,SPY,409.350000,100,53402142,REGULAR_HOURS
2022-08-01 13:31:06.004986112,1015362,T,SPY,409.315000,100,53688426,REGULAR_HOURS
2022-08-01 13:31:06.008023040,1015398,T,SPY,409.310000,100,53689713,REGULAR_HOURS
2022-08-01 13:31:06.190379008,1017179,T,SPY,409.300000,100,53756791,REGULAR_HOURS
2022-08-01 13:31:07.345576960,1026958,T,SPY,409.290000,100,54123176,REGULAR_HOURS
2022-08-01 13:31:07.873765888,1031109,T,SPY,409.340000,100,54291612,REGULAR_HOURS
2022-08-01 13:31:07.979246080,1032023,T,SPY,409.350000,47,54328278,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:08.354731008,1035508,T,SPY,409.350000,47,54455400,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:08.355939072,1035532,T,SPY,409.350000,6,54456003,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:08.412677888,1035873,T,SPY,409.355000,100,54470552,REGULAR_HOURS
2022-08-01 13:31:09.813054976,1047070,T,SPY,409.365000,100,54906351,REGULAR_HOURS
2022-08-01 13:31:09.992423936,1048172,T,SPY,409.340000,100,54951984,REGULAR_HOURS
2022-08-01 13:31:09.992424960,1048176,T,SPY,409.340000,100,54952066,REGULAR_HOURS
2022-08-01 13:31:10.004418048,1048498,T,SPY,409.340000,100,54964680,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:10.028079104,1049194,T,SPY,409.320000,100,54995950,REGULAR_HOURS
2022-08-01 13:31:11.112860928,1056958,T,SPY,409.340000,100,55293794,REGULAR_HOURS
2022-08-01 13:31:11.803964928,1063085,T,SPY,409.330000,178,55524711,REGULAR_HOURS
2022-08-01 13:31:12.226983936,1068210,T,SPY,409.285000,100,55724529,REGULAR_HOURS
2022-08-01 13:31:12.602210048,1071265,T,SPY,409.290000,1,55841991,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:13.885597952,1093660,T,SPY,409.220000,100,56647730,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:15.064312064,1103901,T,SPY,409.250000,2004,57027396,REGULAR_HOURS
2022-08-01 13:31:15.225434112,1105819,T,SPY,409.245000,100,57095071,REGULAR_HOURS
2022-08-01 13:31:15.301772032,1106789,T,SPY,409.245000,100,57127318,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:15.301786880,1106791,T,SPY,409.245000,2004,57127415,REGULAR_HOURS
2022-08-01 13:31:15.301939968,1106807,T,SPY,409.240000,100,57127802,REGULAR_HOURS
2022-08-01 13:31:15.301939968,1106811,T,SPY,409.240000,127,57127846,REGULAR_HOURS
2022-08-01 13:31:15.396995072,1110023,T,SPY,409.200000,4125,57230176,REGULAR_HOURS
2022-08-01 13:31:15.548720896,1111650,T,SPY,409.210000,135,57291136,REGULAR_HOURS
2022-08-01 13:31:15.603506944,1112034,T,SPY,409.220000,1,57305784,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:15.865405952,1114493,T,SPY,409.205000,1503,57382655,REGULAR_HOURS
2022-08-01 13:31:16.063662080,1116730,T,SPY,409.200000,20,57457690,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:16.102918912,1117081,T,SPY,409.210000,1,57472179,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:16.251053056,1119254,T,SPY,409.190000,3500,57545960,REGULAR_HOURS
2022-08-01 13:31:17.224542976,1128827,T,SPY,409.155000,100,57879938,REGULAR_HOURS
2022-08-01 13:31:17.232102912,1128928,T,SPY,409.155000,100,57883241,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:17.232139008,1128929,T,SPY,409.155000,100,57883311,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:17.232483072,1128938,T,SPY,409.155000,100,57883997,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:17.242857984,1129125,T,SPY,409.155000,100,57891232,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:17.247441920,1129167,T,SPY,409.155000,1400,57893148,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:17.247571968,1129178,T,SPY,409.150000,100,57893488,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:17.404037888,1131009,T,SPY,409.170000,78,57966854,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:17.404087040,1131010,T,SPY,409.170000,54,57966862,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:18.824832000,1145119,T,SPY,409.070000,700,58458722,REGULAR_HOURS
2022-08-01 13:31:19.289927936,1149226,T,SPY,409.055000,2406,58614785,REGULAR_HOURS
2022-08-01 13:31:19.293787904,1149424,T,SPY,409.050000,500,58622615,REGULAR_HOURS
2022-08-01 13:31:19.295617024,1149467,T,SPY,409.050000,500,58624554,REGULAR_HOURS
2022-08-01 13:31:19.812500992,1153472,T,SPY,409.065000,500,58768792,REGULAR_HOURS
2022-08-01 13:31:19.812901888,1153474,T,SPY,409.065000,500,58768825,REGULAR_HOURS
2022-08-01 13:31:20.086554880,1156453,T,SPY,409.070000,100,58883623,REGULAR_HOURS
2022-08-01 13:31:20.182305024,1157274,T,SPY,409.090000,1002,58911504,REGULAR_HOURS
2022-08-01 13:31:20.265260032,1157997,T,SPY,409.095000,17,58934344,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:20.266066944,1158010,T,SPY,409.095000,33,58934935,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:20.269068032,1158039,T,SPY,409.095000,3158,58935980,REGULAR_HOURS
2022-08-01 13:31:20.269178880,1158040,T,SPY,409.090000,100,58935992,REGULAR_HOURS
2022-08-01 13:31:20.269179904,1158041,T,SPY,409.090000,742,58936005,REGULAR_HOURS
2022-08-01 13:31:20.269193984,1158043,T,SPY,409.090000,500,58936076,REGULAR_HOURS
2022-08-01 13:31:20.269675008,1158050,T,SPY,409.090000,500,58936323,REGULAR_HOURS
2022-08-01 13:31:20.269677056,1158051,T,SPY,409.090000,500,58936342,REGULAR_HOURS
2022-08-01 13:31:20.269677056,1158052,T,SPY,409.090000,500,58936413,REGULAR_HOURS
2022-08-01 13:31:20.430221056,1159308,T,SPY,409.090000,50,58975523,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:21.276279040,1168296,T,SPY,409.140000,100,59319139,REGULAR_HOURS
2022-08-01 13:31:22.169405952,1176950,T,SPY,409.190000,10,59645019,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:22.205480960,1177651,T,SPY,409.205000,3850,59671834,REGULAR_HOURS
2022-08-01 13:31:23.295706112,1186993,T,SPY,409.275000,100,60040873,REGULAR_HOURS
2022-08-01 13:31:24.632484096,1197785,T,SPY,409.280000,1,60438680,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:25.273776896,1203080,T,SPY,409.260000,1000,60650162,REGULAR_HOURS
2022-08-01 13:31:26.078876928,1209893,T,SPY,409.225000,100,60906663,REGULAR_HOURS
2022-08-01 13:31:26.251966976,1210981,T,SPY,409.220000,100,60945446,REGULAR_HOURS
2022-08-01 13:31:27.653082880,1226975,T,SPY,409.120000,10,61510728,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:31:29.837398016,1244275,T,SPY,409.200000,100,62135352,REGULAR_HOURS
2022-08-01 13:31:30.465741056,1249496,T,SPY,409.210000,100,62325150,REGULAR_HOURS
2022-08-01 13:31:30.520374016,1249883,T,SPY,409.220000,100,62339918,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:31.309217024,1257868,T,SPY,409.270000,100,62632200,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:31.440130048,1258700,T,SPY,409.275000,100,62667016,REGULAR_HOURS
2022-08-01 13:31:31.552802048,1260013,T,SPY,409.240000,100,62718432,REGULAR_HOURS
2022-08-01 13:31:31.811155968,1261553,T,SPY,409.255000,100,62776104,REGULAR_HOURS
2022-08-01 13:31:32.004615936,1262788,T,SPY,409.265000,210,62819841,REGULAR_HOURS
2022-08-01 13:31:32.005028096,1262809,T,SPY,409.265000,100,62820419,REGULAR_HOURS
2022-08-01 13:31:32.005633024,1262829,T,SPY,409.260000,100,62821155,REGULAR_HOURS
2022-08-01 13:31:33.003062016,1270774,T,SPY,409.290000,100,63130915,REGULAR_HOURS
2022-08-01 13:31:33.389120000,1274885,T,SPY,409.300000,100,63293386,REGULAR_HOURS
2022-08-01 13:31:33.777901056,1277579,T,SPY,409.320000,102,63391725,REGULAR_HOURS
2022-08-01 13:31:34.189095936,1281996,T,SPY,409.305000,100,63559224,REGULAR_HOURS
2022-08-01 13:31:34.190054912,1282007,T,SPY,409.305000,100,63559554,REGULAR_HOURS
2022-08-01 13:31:34.190683904,1282039,T,SPY,409.305000,100,63560162,REGULAR_HOURS
2022-08-01 13:31:34.195480064,1282172,T,SPY,409.310000,100,63564610,REGULAR_HOURS
2022-08-01 13:31:37.990305024,1318692,T,SPY,409.335000,10,64937308,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:38.095218944,1319820,T,SPY,409.330000,5,64975827,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:38.834831104,1326833,T,SPY,409.265000,100,65222240,REGULAR_HOURS
2022-08-01 13:31:42.128407040,1357334,T,SPY,409.155000,100,66335174,REGULAR_HOURS
2022-08-01 13:31:42.225305088,1359150,T,SPY,409.150000,100,66396838,REGULAR_HOURS
2022-08-01 13:31:43.193785088,1367518,T,SPY,409.190000,501,66716987,REGULAR_HOURS
2022-08-01 13:31:43.738171904,1372347,T,SPY,409.200000,100,66889130,REGULAR_HOURS
2022-08-01 13:31:43.812709888,1373014,T,SPY,409.190000,499,66910939,REGULAR_HOURS
2022-08-01 13:31:43.812740096,1373015,T,SPY,409.190000,101,66910944,REGULAR_HOURS
2022-08-01 13:31:43.820477952,1373063,T,SPY,409.185000,399,66912451,REGULAR_HOURS
2022-08-01 13:31:43.820517888,1373064,T,SPY,409.185000,501,66912460,REGULAR_HOURS
2022-08-01 13:31:43.928877056,1373888,T,SPY,409.195000,100,66938568,REGULAR_HOURS
2022-08-01 13:31:43.946327040,1373970,T,SPY,409.195000,100,66942575,REGULAR_HOURS
2022-08-01 13:31:44.630584064,1380854,T,SPY,409.195000,100,67172608,REGULAR_HOURS
2022-08-01 13:31:44.876285952,1382976,T,SPY,409.210000,100,67249711,REGULAR_HOURS
2022-08-01 13:31:47.111008000,1402333,T,SPY,409.160000,100,67976972,REGULAR_HOURS
2022-08-01 13:31:47.118059008,1402392,T,SPY,409.160000,200,67979015,REGULAR_HOURS
2022-08-01 13:31:47.215066880,1403371,T,SPY,409.130000,10,68011563,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:31:47.215077120,1403372,T,SPY,409.120000,70,68011572,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:31:47.218913024,1403464,T,SPY,409.120000,30,68014533,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:47.218963968,1403466,T,SPY,409.120000,20,68014540,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:47.628114944,1405779,T,SPY,409.140000,58,68101630,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:47.776168960,1406881,T,SPY,409.155000,100,68141180,REGULAR_HOURS
2022-08-01 13:31:47.782372096,1407011,T,SPY,409.150000,300,68147337,REGULAR_HOURS
2022-08-01 13:31:48.039252992,1408698,T,SPY,409.155000,500,68204930,REGULAR_HOURS
2022-08-01 13:31:48.046718976,1408736,T,SPY,409.155000,100,68206173,REGULAR_HOURS
2022-08-01 13:31:48.046800896,1408737,T,SPY,409.155000,100,68206178,REGULAR_HOURS
2022-08-01 13:31:48.054482944,1408768,T,SPY,409.155000,100,68207558,REGULAR_HOURS
2022-08-01 13:31:48.062480896,1408798,T,SPY,409.155000,100,68208824,REGULAR_HOURS
2022-08-01 13:31:48.388122112,1411496,T,SPY,409.150000,100,68308097,REGULAR_HOURS
2022-08-01 13:31:48.391525888,1411529,T,SPY,409.150000,900,68308904,REGULAR_HOURS
2022-08-01 13:31:48.969295104,1416259,T,SPY,409.170000,100,68470194,REGULAR_HOURS
2022-08-01 13:31:49.466113024,1421657,T,SPY,409.135000,75,68657127,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:50.289701888,1428015,T,SPY,409.150000,100,68877775,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:50.289722112,1428017,T,SPY,409.150000,100,68877804,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:50.289742080,1428021,T,SPY,409.150000,200,68877838,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:50.297684992,1428726,T,SPY,409.170000,600,68904954,REGULAR_HOURS
2022-08-01 13:31:50.338760960,1429406,T,SPY,409.210000,100,68935796,REGULAR_HOURS
2022-08-01 13:31:50.398824960,1430448,T,SPY,409.200000,225,68973883,REGULAR_HOURS
2022-08-01 13:31:51.556883968,1439900,T,SPY,409.190000,100,69313441,REGULAR_HOURS
2022-08-01 13:31:51.595683072,1440201,T,SPY,409.195000,100,69324267,REGULAR_HOURS
2022-08-01 13:31:51.596773888,1440214,T,SPY,409.195000,900,69324516,REGULAR_HOURS
2022-08-01 13:31:53.218763008,1456135,T,SPY,409.160000,10,69917754,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:55.332631040,1473950,T,SPY,409.170000,10,70535927,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:55.333562112,1473964,T,SPY,409.170000,10,70536643,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:55.334455040,1473984,T,SPY,409.170000,10,70537223,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:55.335335936,1473995,T,SPY,409.170000,10,70537656,REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:55.386909952,1474426,T,SPY,409.170000,195,70551483,REGULAR_HOURS
2022-08-01 13:31:55.386972928,1474429,T,SPY,409.170000,170,70551496,REGULAR_HOURS
2022-08-01 13:31:56.916410880,1487417,T,SPY,409.090000,80,71001032,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:31:56.916492032,1487418,T,SPY,409.090000,100,71001044,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:31:57.882490112,1495566,T,SPY,409.090000,100,71298874,REGULAR_HOURS
2022-08-01 13:31:58.233935104,1498683,T,SPY,409.100000,100,71398046,REGULAR_HOURS
2022-08-01 13:31:59.977256960,1513413,T,SPY,409.090000,100,71951968,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:32:02.352556032,1546357,T,SPY,409.020000,22,73111247,REGULAR_HOURS|ODD_LOT
2022-08-01 13:32:02.406306048,1547081,T,SPY,409.020000,54,73137054,REGULAR_HOURS|ODD_LOT
2022-08-01 13:32:03.474942976,1556562,T,SPY,408.970000,100,73474686,REGULAR_HOURS
2022-08-01 13:32:04.474778880,1569596,T,SPY,408.955000,34,73933324,REGULAR_HOURS|ODD_LOT
2022-08-01 13:32:04.475232000,1569602,T,SPY,408.955000,100,73933660,REGULAR_HOURS
2022-08-01 13:32:07.937891072,1610946,T,SPY,408.860000,100,75379289,REGULAR_HOURS
2022-08-01 13:32:12.370112000,1654637,T,SPY,408.830000,100,76919110,REGULAR_HOURS
2022-08-01 13:32:13.986146048,1669798,T,SPY,408.860000,100,77449480,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:32:13.986160128,1669799,T,SPY,408.860000,100,77449503,INTERMARKET_SWEEP|REGULAR_HOURS
2022-08-01 13:32:13.986180096,1669800,T,SPY,408.860000,2,77449518,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT
2022-08-01 13:32:14.001882880,1670016,T,SPY,408.860000,2,77461846,INTERMARKET_SWEEP|REGULAR_HOURS|ODD_LOT|TRADE_THROUGH_EXEMPT
2022-08-01 13:32:14.581985024,1677735,T,SPY,408.835000,100,77755634,REGULAR_HOURS
2022-08-01 13:32:14.740327936,1678917,T,SPY,408.850000,100,77799844,REGULAR_HOURS
